AGENCE;EXPL;CLIENT;CODAPE;IDP;ANOMALIE_AGE;ANOMALIE_DATE_EER;ANOMALIE_CIN;;
1017;SR;577566;;127097;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;577665;;128904;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577581;;127485;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;577945;;133774;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;577793;;131021;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578077;;135508;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577904;;133152;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578158;;136941;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578124;;136293;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578118;;135989;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578213;;138339;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578233;Autres ind de meubles & article;138851;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578500;;143683;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578547;Autres services NCA;144492;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578340;;141123;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578596;;145855;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578748;;149665;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578692;;147686;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578623;;146529;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578851;;153073;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578901;;153996;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578923;;154887;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579103;;160782;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579047;Ind produits pharmaceutiques;169517;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578964;;157664;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579131;;161570;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579081;;159984;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579035;;158858;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579165;;161961;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579164;;161956;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579264;;164308;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579244;;163746;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579239;;163637;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579216;;162917;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579222;;163238;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579302;Autres services NCA;165574;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579427;;167621;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579406;;167285;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579417;;167488;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579425;;167552;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579512;;168795;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579493;;168533;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579497;;168550;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579456;;168002;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579465;;168123;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579532;;169074;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579450;;167919;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579625;;170161;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579810;;172330;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580060;;175410;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580193;;178254;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580142;;176803;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579731;;171452;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580238;;179975;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580435;;186968;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580341;;183853;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580385;;185483;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580332;;183589;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580312;;182681;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580603;;190913;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580602;;190878;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580627;;191645;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580564;;190192;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580648;;192307;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580788;;196803;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580843;Particuliers non commerciaux;198459;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580919;Particuliers non commerciaux;200344;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580885;Particuliers non commerciaux;199345;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580897;TEXTILES NON CLASSES;199754;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580895;Particuliers non commerciaux;199624;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580991;Particuliers non commerciaux;935492;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581093;ECOLES TECH ET PROF;941556;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581158;Particuliers non commerciaux;944549;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581086;Particuliers non commerciaux;941230;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581080;Particuliers non commerciaux;941064;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581202;Particuliers non commerciaux;945776;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581053;Particuliers non commerciaux;939111;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581342;Particuliers non commerciaux;950789;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581407;Particuliers non commerciaux;953390;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581309;Particuliers non commerciaux;949415;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581370;Particuliers non commerciaux;951631;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581234;Particuliers non commerciaux;947106;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581385;Particuliers non commerciaux;952289;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581488;Particuliers non commerciaux;957577;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581466;Particuliers non commerciaux;956040;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581578;Particuliers non commerciaux;962072;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581533;Particuliers non commerciaux;960173;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581538;Particuliers non commerciaux;960620;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581690;Particuliers non commerciaux;968701;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581671;Particuliers non commerciaux;967551;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581662;Particuliers non commerciaux;967148;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581736;Particuliers non commerciaux;972850;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;581753;Particuliers non commerciaux;973908;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581804;Particuliers non commerciaux;976772;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581811;Particuliers non commerciaux;977388;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581841;Particuliers non commerciaux;978920;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581956;Particuliers non commerciaux;983994;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582231;Particuliers non commerciaux;989369;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582758;Particuliers non commerciaux;994321;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582499;Particuliers non commerciaux;991639;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582504;Particuliers non commerciaux;991731;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582346;Particuliers non commerciaux;990113;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582533;Particuliers non commerciaux;992055;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582731;Particuliers non commerciaux;994242;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582203;Particuliers non commerciaux;988856;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582600;Particuliers non commerciaux;992940;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583030;Particuliers non commerciaux;997691;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583163;Particuliers non commerciaux;999704;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583322;Particuliers non commerciaux;1006809;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583334;Particuliers non commerciaux;1008042;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583375;Particuliers non commerciaux;1010192;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583362;Particuliers non commerciaux;1009579;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583367;Particuliers non commerciaux;1009765;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583492;Particuliers non commerciaux;1016259;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583560;Particuliers non commerciaux;1017418;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583195;Particuliers non commerciaux;1000439;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580270;;181420;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583634;Particuliers non commerciaux;1022762;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583621;Particuliers non commerciaux;1022504;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583668;Particuliers non commerciaux;1024759;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583776;Particuliers non commerciaux;1027205;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583777;Particuliers non commerciaux;1027265;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583882;Particuliers non commerciaux;1029265;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583901;Particuliers non commerciaux;1029741;;;ANOMALIE - Document d'identité expiré;;
1017;SR;584086;Particuliers non commerciaux;1038358;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584011;Particuliers non commerciaux;1034444;;;ANOMALIE - Document d'identité expiré;;
1017;SR;584171;Particuliers non commerciaux;1042188;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;584454;Particuliers non commerciaux;4204424;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;309827;PARTICULIERS SALARIES;19377;;;ANOMALIE - Document d'identité expiré;;
1017;SR;807937;Autres services NCA;51906;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577355;;123873;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577422;;124824;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577290;;123131;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;577217;Autres services NCA;122032;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577225;Services de soins de sante;122154;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577229;Autres services NCA;122349;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577517;;126388;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577226;Autres banques intermediaire fin;122174;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577818;;131480;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577972;;133944;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577834;;131691;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578029;Autres services NCA;134922;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577996;;134048;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;577827;;131648;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578452;;143282;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578427;;143074;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578410;Autres services NCA;142677;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578776;;150477;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578941;;1031752;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578853;;186726;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579122;;161285;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578960;;157220;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579116;;161163;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579278;;164704;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579313;;166031;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579235;;163591;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579215;;162880;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579381;;167053;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579464;;168094;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579552;;169293;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579574;;169529;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579490;;168461;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579626;;170167;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579613;;170046;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579683;;170916;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579829;;172601;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579875;;173010;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580217;;178951;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579684;;170918;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579959;;174053;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579700;;171089;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579698;;171074;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579777;;171965;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580086;;175831;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580087;;175834;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580162;;177354;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579786;;172099;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579734;;171552;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579946;;173876;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579656;;170605;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579732;;171453;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579748;;171625;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579795;Particuliers non commerciaux;172205;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;580233;;179742;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580494;;188334;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580595;;190785;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580526;;189276;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580575;;190409;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580541;;189593;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580572;;190352;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580551;;189817;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580660;;192745;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580726;;195071;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580676;;193257;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580738;;195588;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580739;;195600;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580767;;196157;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580915;Particuliers non commerciaux;200252;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580936;Particuliers non commerciaux;201212;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580985;COMMERCE DE GROS;934616;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580972;Particuliers non commerciaux;933708;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581028;Particuliers non commerciaux;937636;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581000;Particuliers non commerciaux;935741;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580987;Particuliers non commerciaux;935142;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581007;Particuliers non commerciaux;935954;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581022;Particuliers non commerciaux;937226;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581134;Particuliers non commerciaux;943872;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581207;Particuliers non commerciaux;946032;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581094;comptes internes;942164;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581301;Particuliers non commerciaux;949094;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581259;Particuliers non commerciaux;948046;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581266;Particuliers non commerciaux;948265;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581368;Particuliers non commerciaux;951588;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581315;Particuliers non commerciaux;949613;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581378;Particuliers non commerciaux;952126;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581322;Particuliers non commerciaux;949835;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581498;Particuliers non commerciaux;958048;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581729;Particuliers non commerciaux;972557;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581745;Particuliers non commerciaux;973236;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581799;Particuliers non commerciaux;976643;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581846;Particuliers non commerciaux;979297;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581836;Particuliers non commerciaux;978532;;;ANOMALIE - Document d'identité expiré;;
