Agents;Taux;Date;flux_stock;pp_pm
FE;0;2026-03-23 15:25:27.9324600 +00:00;S;M
HF;0;2026-03-23 15:25:27.9324600 +00:00;S;M
YA;100;2026-03-23 15:25:27.9324600 +00:00;S;M
X8;100;2026-03-23 15:25:27.9324600 +00:00;S;M
B5;0;2026-03-23 15:25:27.9324600 +00:00;S;M
PQ;0;2026-03-23 15:25:27.9324600 +00:00;S;M
QP;0;2026-03-23 15:25:27.9324600 +00:00;S;M
J1;0;2026-03-23 15:25:27.9324600 +00:00;S;M
HC;0;2026-03-23 15:25:28.0115560 +00:00;S;M
SFD;75;2026-03-23 15:25:28.0115560 +00:00;S;M
TH;100;2026-03-23 15:25:28.0115560 +00:00;S;M
VF;100;2026-03-23 15:25:28.0115560 +00:00;S;M
MB;0;2026-03-23 15:25:28.0115560 +00:00;S;M
GJ;85;2026-03-23 15:25:28.0115560 +00:00;S;M
JC;0;2026-03-23 15:25:28.0115560 +00:00;S;M
VZ;100;2026-03-23 15:25:28.0115560 +00:00;S;M
PF;0;2026-03-23 15:25:28.0115560 +00:00;S;M
YAC;100;2026-03-23 15:25:28.0115560 +00:00;S;M
FD;0;2026-03-23 15:25:28.0115560 +00:00;S;M
RE;57;2026-03-23 15:25:28.0115560 +00:00;S;M
ARA;0;2026-03-23 15:25:28.0428590 +00:00;F;P
NYM;100;2026-03-23 15:25:28.0428590 +00:00;F;P
SSB;33;2026-03-23 15:25:28.0428590 +00:00;F;P
IMD;0;2026-03-23 15:25:28.0428590 +00:00;F;P
AA1;100;2026-03-23 15:25:28.0428590 +00:00;F;P
RA2;100;2026-03-23 15:25:28.0428590 +00:00;F;P
HAN;100;2026-03-23 15:25:28.0428590 +00:00;F;P
EH;20;2026-03-23 15:25:28.0428590 +00:00;F;P
FAM;33;2026-03-23 15:25:28.0428590 +00:00;F;P
AY;0;2026-03-23 15:25:28.0428590 +00:00;F;P
KMA;100;2026-03-23 15:25:28.0428590 +00:00;F;P
S2A;50;2026-03-23 15:25:28.0428590 +00:00;F;P
SHM;100;2026-03-23 15:25:28.0428590 +00:00;F;P
AFD;100;2026-03-23 15:25:28.0428590 +00:00;F;P
FSM;100;2026-03-23 15:25:28.0428590 +00:00;F;P
F0;0;2026-03-23 15:25:28.0428590 +00:00;F;M
KAO;0;2026-03-23 15:25:28.0428590 +00:00;F;M
OMM;0;2026-03-23 15:25:28.0428590 +00:00;F;M
RAA;0;2026-03-23 15:25:28.0428590 +00:00;F;M
BBE;0;2026-03-23 15:25:28.0428590 +00:00;S;P
C6;0;2026-03-23 15:25:28.0428590 +00:00;S;P
HQ;3;2026-03-23 15:25:28.0428590 +00:00;S;P
I1;0;2026-03-23 15:25:28.0428590 +00:00;S;P
JJ;0;2026-03-23 15:25:28.0428590 +00:00;S;P
SA;0;2026-03-23 15:25:28.0428590 +00:00;S;P
SHE;0;2026-03-23 15:25:28.0428590 +00:00;S;P
AV;0;2026-03-23 15:25:28.0428590 +00:00;S;P
E8;0;2026-03-23 15:25:28.0428590 +00:00;S;P
J5;1;2026-03-23 15:25:28.0428590 +00:00;S;P
KMI;0;2026-03-23 15:25:28.0428590 +00:00;S;P
KW;0;2026-03-23 15:25:28.0428590 +00:00;S;P
NI;0;2026-03-23 15:25:28.0428590 +00:00;S;P
Y5;0;2026-03-23 15:25:28.0428590 +00:00;S;P
ZMA;9;2026-03-23 15:25:28.0428590 +00:00;S;P
A2A;2;2026-03-23 15:25:28.0428590 +00:00;S;P
IMA;0;2026-03-23 15:25:28.0428590 +00:00;S;P
M2;0;2026-03-23 15:25:28.0428590 +00:00;S;P
NF1;8;2026-03-23 15:25:28.0428590 +00:00;S;P
RSH;3;2026-03-23 15:25:28.0428590 +00:00;S;P
AH1;0;2026-03-23 15:25:28.0428590 +00:00;S;P
HHA;0;2026-03-23 15:25:28.0428590 +00:00;S;P
HMA;0;2026-03-23 15:25:28.0428590 +00:00;S;P
VVV;0;2026-03-23 15:25:28.0428590 +00:00;S;P
AF9;0;2026-03-23 15:25:28.0428590 +00:00;S;P
CH;0;2026-03-23 15:25:28.0428590 +00:00;S;P
DH9;0;2026-03-23 15:25:28.0428590 +00:00;S;P
GU;0;2026-03-23 15:25:28.0428590 +00:00;S;P
IAY;0;2026-03-23 15:25:28.0428590 +00:00;S;P
M2A;0;2026-03-23 15:25:28.0428590 +00:00;S;P
MAF;0;2026-03-23 15:25:28.0428590 +00:00;S;P
MAM;0;2026-03-23 15:25:28.0428590 +00:00;S;P
N5;6;2026-03-23 15:25:28.0428590 +00:00;S;P
A8;0;2026-03-23 15:25:28.0428590 +00:00;S;P
KA;0;2026-03-23 15:25:28.0428590 +00:00;S;P
RMU;0;2026-03-23 15:25:28.0428590 +00:00;S;P
0;0;2026-03-23 15:25:28.0428590 +00:00;S;P
CT;0;2026-03-23 15:25:28.0428590 +00:00;S;P
IG;0;2026-03-23 15:25:28.0428590 +00:00;S;P
MF;0;2026-03-23 15:25:28.0428590 +00:00;S;P
MHD;75;2026-03-23 15:25:28.0428590 +00:00;S;P
NII;11;2026-03-23 15:25:28.0428590 +00:00;S;P
R1;100;2026-03-23 15:25:28.0428590 +00:00;S;P
AAV;51;2026-03-23 15:25:28.0428590 +00:00;S;P
AHA;0;2026-03-23 15:25:28.0428590 +00:00;S;P
FB;0;2026-03-23 15:25:28.0428590 +00:00;S;M
JX;0;2026-03-23 15:25:28.0428590 +00:00;S;M
AMA;0;2026-03-23 15:25:28.0428590 +00:00;S;M
ZD;0;2026-03-23 15:25:28.0428590 +00:00;S;M
DH;0;2026-03-23 15:25:28.0428590 +00:00;S;M
BAR;93;2026-03-23 15:25:28.0929110 +00:00;F;P
LBS;86;2026-03-23 15:25:28.0929110 +00:00;F;P
TSK;100;2026-03-23 15:25:28.0929110 +00:00;F;P
EDA;95;2026-03-23 15:25:28.0929110 +00:00;F;P
EDO;100;2026-03-23 15:25:28.0929110 +00:00;F;P
DYR;83;2026-03-23 15:25:28.0929110 +00:00;F;P
GUM;84;2026-03-23 15:25:28.0929110 +00:00;F;P
SYT;90;2026-03-23 15:25:28.0929110 +00:00;F;P
ADV;100;2026-03-23 15:25:28.0929110 +00:00;F;P
TMD;100;2026-03-23 15:25:28.0929110 +00:00;F;P
BYE;90;2026-03-23 15:25:28.0929110 +00:00;F;P
DEK;80;2026-03-23 15:25:28.0929110 +00:00;F;P
KAL;84;2026-03-23 15:25:28.0929110 +00:00;F;P
AKN;75;2026-03-23 15:25:28.0929110 +00:00;F;P
JAN;78;2026-03-23 15:25:28.0929110 +00:00;F;P
AKE;77;2026-03-23 15:25:28.0929110 +00:00;F;P
BMN;100;2026-03-23 15:25:28.0929110 +00:00;F;P
KKM;100;2026-03-23 15:25:28.0929110 +00:00;F;P
KOT;72;2026-03-23 15:25:28.0929110 +00:00;F;P
ADD;100;2026-03-23 15:25:28.0929110 +00:00;F;P
ABW;0;2026-03-23 15:25:28.0929110 +00:00;F;P
DJM;100;2026-03-23 15:25:28.0929110 +00:00;F;P
AKF;100;2026-03-23 15:25:28.0929110 +00:00;F;P
MAT;100;2026-03-23 15:25:28.0929110 +00:00;F;M
MJN;100;2026-03-23 15:25:28.0939080 +00:00;F;M
VFA;100;2026-03-23 15:25:28.0939080 +00:00;F;M
KAE;66;2026-03-23 15:25:28.0939080 +00:00;F;M
KPM;0;2026-03-23 15:25:28.0939080 +00:00;F;M
SAK;100;2026-03-23 15:25:28.0939080 +00:00;F;M
SOU;100;2026-03-23 15:25:28.0939080 +00:00;F;M
DKG;12;2026-03-23 15:25:28.0939080 +00:00;F;M
GKF;100;2026-03-23 15:25:28.0939080 +00:00;F;M
CAT;0;2026-03-23 15:25:28.0939080 +00:00;F;M
LEK;100;2026-03-23 15:25:28.0939080 +00:00;F;M
KPK;0;2026-03-23 15:25:28.0939080 +00:00;F;M
AF;0;2026-03-23 15:25:28.0939080 +00:00;S;P
AFA;100;2026-03-23 15:25:28.0939080 +00:00;S;P
AFC;26;2026-03-23 15:25:28.0939080 +00:00;S;P
AS;0;2026-03-23 15:25:28.0939080 +00:00;S;P
BA;0;2026-03-23 15:25:28.0939080 +00:00;S;P
BOL;0;2026-03-23 15:25:28.0939080 +00:00;S;P
CA;0;2026-03-23 15:25:28.0939080 +00:00;S;P
ED;5;2026-03-23 15:25:28.0939080 +00:00;S;P
EDN;40;2026-03-23 15:25:28.0939080 +00:00;S;P
EK;32;2026-03-23 15:25:28.0939080 +00:00;S;P
FC;0;2026-03-23 15:25:28.0939080 +00:00;S;P
GMJ;79;2026-03-23 15:25:28.0939080 +00:00;S;P
HEK;0;2026-03-23 15:25:28.0939080 +00:00;S;P
HO;5;2026-03-23 15:25:28.0939080 +00:00;S;P
KB;9;2026-03-23 15:25:28.0939080 +00:00;S;P
KO;0;2026-03-23 15:25:28.0939080 +00:00;S;P
KOK;0;2026-03-23 15:25:28.0939080 +00:00;S;P
LSB;0;2026-03-23 15:25:28.0939080 +00:00;S;P
SO;0;2026-03-23 15:25:28.0939080 +00:00;S;P
TKP;20;2026-03-23 15:25:28.0939080 +00:00;S;P
RAI;29;2026-03-23 15:25:28.0939080 +00:00;S;P
AD;0;2026-03-23 15:25:28.0939080 +00:00;S;P
BED;0;2026-03-23 15:25:28.0939080 +00:00;S;P
BWN;0;2026-03-23 15:25:28.0939080 +00:00;S;P
EA;11;2026-03-23 15:25:28.0939080 +00:00;S;P
EV;0;2026-03-23 15:25:28.0939080 +00:00;S;P
FCF;0;2026-03-23 15:25:28.0939080 +00:00;S;P
KBT;34;2026-03-23 15:25:28.0939080 +00:00;S;P
KP;0;2026-03-23 15:25:28.0939080 +00:00;S;P
KPL;25;2026-03-23 15:25:28.0939080 +00:00;S;P
LK;0;2026-03-23 15:25:28.0939080 +00:00;S;P
LKP;25;2026-03-23 15:25:28.0939080 +00:00;S;P
MI;18;2026-03-23 15:25:28.0939080 +00:00;S;P
MO;12;2026-03-23 15:25:28.0939080 +00:00;S;P
MOB;0;2026-03-23 15:25:28.0939080 +00:00;S;P
TBK;0;2026-03-23 15:25:28.0939080 +00:00;S;P
AG;50;2026-03-23 15:25:28.0939080 +00:00;S;P
WK;0;2026-03-23 15:25:28.0939080 +00:00;S;P
KMH;0;2026-03-23 15:25:28.0939080 +00:00;S;P
TEM;0;2026-03-23 15:25:28.0939080 +00:00;S;P
AME;0;2026-03-23 15:25:28.0939080 +00:00;S;P
BW;19;2026-03-23 15:25:28.0939080 +00:00;S;P
DD;14;2026-03-23 15:25:28.0939080 +00:00;S;P
DIT;0;2026-03-23 15:25:28.0939080 +00:00;S;P
EF;11;2026-03-23 15:25:28.0939080 +00:00;S;P
EFA;50;2026-03-23 15:25:28.0939080 +00:00;S;P
RG;100;2026-03-23 15:25:28.0939080 +00:00;S;P
TID;7;2026-03-23 15:25:28.0939080 +00:00;S;P
BAS;60;2026-03-23 15:25:28.0939080 +00:00;S;P
EAC;57;2026-03-23 15:25:28.0939080 +00:00;S;P
KAD;33;2026-03-23 15:25:28.0939080 +00:00;S;P
KM;37;2026-03-23 15:25:28.0949030 +00:00;S;P
OS;50;2026-03-23 15:25:28.0949030 +00:00;S;P
PEA;0;2026-03-23 15:25:28.0949030 +00:00;S;P
STY;41;2026-03-23 15:25:28.0949030 +00:00;S;P
TDM;75;2026-03-23 15:25:28.0949030 +00:00;S;P
AM;0;2026-03-23 15:25:28.0949030 +00:00;S;P
BNM;100;2026-03-23 15:25:28.0949030 +00:00;S;P
DVN;0;2026-03-23 15:25:28.0949030 +00:00;S;P
EAG;33;2026-03-23 15:25:28.0949030 +00:00;S;P
SY;0;2026-03-23 15:25:28.0949030 +00:00;S;P
ADJ;66;2026-03-23 15:25:28.0949030 +00:00;S;P
DJA;54;2026-03-23 15:25:28.0949030 +00:00;S;P
EKA;33;2026-03-23 15:25:28.0949030 +00:00;S;P
PO;10;2026-03-23 15:25:28.0949030 +00:00;S;P
WNB;0;2026-03-23 15:25:28.0949030 +00:00;S;P
YAA;100;2026-03-23 15:25:28.0949030 +00:00;S;P
EKC;100;2026-03-23 15:25:28.0949030 +00:00;S;P
KAK;81;2026-03-23 15:25:28.0949030 +00:00;S;P
TK;0;2026-03-23 15:25:28.0949030 +00:00;S;P
AE;0;2026-03-23 15:25:28.0949030 +00:00;S;P
AHA;36;2026-03-23 15:25:28.0949030 +00:00;S;P
KA;0;2026-03-23 15:25:28.0949030 +00:00;S;P
DIR_AGENCE_1012;0;2026-03-23 15:25:28.0949030 +00:00;S;P
NAJ;0;2026-03-23 15:25:28.0949030 +00:00;S;P
SA;28;2026-03-23 15:25:28.0949030 +00:00;S;P
TM;18;2026-03-23 15:25:28.0949030 +00:00;S;P
AKR;100;2026-03-23 15:25:28.0949030 +00:00;S;P
DE;0;2026-03-23 15:25:28.0949030 +00:00;S;P
NAS;0;2026-03-23 15:25:28.0949030 +00:00;S;P
POP;40;2026-03-23 15:25:28.0949030 +00:00;S;P
KKA;0;2026-03-23 15:25:28.0949030 +00:00;S;P
TRK;66;2026-03-23 15:25:28.0949030 +00:00;S;P
ADZ;25;2026-03-23 15:25:28.0949030 +00:00;S;P
DEA;38;2026-03-23 15:25:28.0949030 +00:00;S;P
LOX;0;2026-03-23 15:25:28.0949030 +00:00;S;P
ARB;100;2026-03-23 15:25:28.0949030 +00:00;S;P
ITM;0;2026-03-23 15:25:28.0949030 +00:00;S;P
PYT;80;2026-03-23 15:25:28.0949030 +00:00;S;P
DJS;100;2026-03-23 15:25:28.0949030 +00:00;S;P
FKA;66;2026-03-23 15:25:28.0949030 +00:00;S;P
ATS;0;2026-03-23 15:25:28.0949030 +00:00;S;M
KAT;10;2026-03-23 15:25:28.0949030 +00:00;S;M
MNJ;50;2026-03-23 15:25:28.1788120 +00:00;S;M
ADK;0;2026-03-23 15:25:28.1788120 +00:00;S;M
AJK;28;2026-03-23 15:25:28.1788120 +00:00;S;M
WKF;6;2026-03-23 15:25:28.1788120 +00:00;S;M
KAB;0;2026-03-23 15:25:28.1788120 +00:00;S;M
BAG;33;2026-03-23 15:25:28.1798060 +00:00;S;M
SAE;7;2026-03-23 15:25:28.1798060 +00:00;S;M
aME;0;2026-03-23 15:25:28.1798060 +00:00;S;M
NAH;36;2026-03-23 15:25:28.1798060 +00:00;S;M
TCK;100;2026-03-23 15:25:28.1798060 +00:00;S;M
AMK;0;2026-03-23 15:25:28.1798060 +00:00;S;M
LKE;0;2026-03-23 15:25:28.1798060 +00:00;S;M
TKM;25;2026-03-23 15:25:28.1798060 +00:00;S;M
KKP;0;2026-03-23 15:25:28.1798060 +00:00;S;M
4I;100;2026-03-23 15:25:28.2180470 +00:00;F;P
AKL;93;2026-03-23 15:25:28.2180470 +00:00;F;P
AKO;100;2026-03-23 15:25:28.2180470 +00:00;F;P
AKV;97;2026-03-23 15:25:28.2180470 +00:00;F;P
BME;100;2026-03-23 15:25:28.2180470 +00:00;F;P
ST;100;2026-03-23 15:25:28.2180470 +00:00;F;P
BAA;94;2026-03-23 15:25:28.2180470 +00:00;F;P
LM;96;2026-03-23 15:25:28.2180470 +00:00;F;P
D3;100;2026-03-23 15:25:28.2180470 +00:00;F;P
AY;100;2026-03-23 15:25:28.2180470 +00:00;F;P
WN;92;2026-03-23 15:25:28.2180470 +00:00;F;P
CV;100;2026-03-23 15:25:28.2180470 +00:00;F;P
BW;91;2026-03-23 15:25:28.2180470 +00:00;F;P
J6;90;2026-03-23 15:25:28.2180470 +00:00;F;P
M1;50;2026-03-23 15:25:28.2180470 +00:00;F;P
ARV;100;2026-03-23 15:25:28.2180470 +00:00;F;P
CH;88;2026-03-23 15:25:28.2180470 +00:00;F;P
0A;100;2026-03-23 15:25:28.2180470 +00:00;F;P
BBN;100;2026-03-23 15:25:28.2180470 +00:00;F;P
AYF;96;2026-03-23 15:25:28.2180470 +00:00;F;P
15;100;2026-03-23 15:25:28.2180470 +00:00;F;P
9R;100;2026-03-23 15:25:28.2180470 +00:00;F;P
4R;100;2026-03-23 15:25:28.2180470 +00:00;F;P
ASC;100;2026-03-23 15:25:28.2180470 +00:00;F;P
LL;100;2026-03-23 15:25:28.2180470 +00:00;F;P
BAY;100;2026-03-23 15:25:28.2180470 +00:00;F;P
IA;100;2026-03-23 15:25:28.2180470 +00:00;F;P
S3;100;2026-03-23 15:25:28.2180470 +00:00;F;P
BBO;100;2026-03-23 15:25:28.2180470 +00:00;F;P
NI;100;2026-03-23 15:25:28.2180470 +00:00;F;P
F0;100;2026-03-23 15:25:28.2180470 +00:00;F;P
UN;77;2026-03-23 15:25:28.2180470 +00:00;F;P
0Y;100;2026-03-23 15:25:28.2180470 +00:00;F;P
VB;50;2026-03-23 15:25:28.2180470 +00:00;F;P
ADI;95;2026-03-23 15:25:28.2180470 +00:00;F;P
UC;100;2026-03-23 15:25:28.2180470 +00:00;F;P
AYZ;100;2026-03-23 15:25:28.2180470 +00:00;F;P
L4;100;2026-03-23 15:25:28.2180470 +00:00;F;P
ABS;100;2026-03-23 15:25:28.2180470 +00:00;F;P
MZ;100;2026-03-23 15:25:28.2180470 +00:00;F;P
7P;100;2026-03-23 15:25:28.2180470 +00:00;F;P
AYN;100;2026-03-23 15:25:28.2180470 +00:00;F;P
2G;92;2026-03-23 15:25:28.2180470 +00:00;F;P
AYK;100;2026-03-23 15:25:28.2180470 +00:00;F;P
3D;100;2026-03-23 15:25:28.2180470 +00:00;F;P
BMB;100;2026-03-23 15:25:28.2180470 +00:00;F;P
EB;100;2026-03-23 15:25:28.2180470 +00:00;F;P
9H;100;2026-03-23 15:25:28.2180470 +00:00;F;P
7N;94;2026-03-23 15:25:28.2180470 +00:00;F;P
UH;100;2026-03-23 15:25:28.2190400 +00:00;F;P
0W;100;2026-03-23 15:25:28.2190400 +00:00;F;P
1C;100;2026-03-23 15:25:28.2190400 +00:00;F;P
74;100;2026-03-23 15:25:28.2190400 +00:00;F;P
UI;100;2026-03-23 15:25:28.2190400 +00:00;F;P
L2;100;2026-03-23 15:25:28.2190400 +00:00;F;P
2U;100;2026-03-23 15:25:28.2190400 +00:00;F;P
AHL;93;2026-03-23 15:25:28.2190400 +00:00;F;P
WZ;100;2026-03-23 15:25:28.2190400 +00:00;F;P
BHA;100;2026-03-23 15:25:28.2190400 +00:00;F;P
J9;100;2026-03-23 15:25:28.2190400 +00:00;F;P
ACA;100;2026-03-23 15:25:28.2190400 +00:00;F;P
AXU;75;2026-03-23 15:25:28.2190400 +00:00;F;P
UA;90;2026-03-23 15:25:28.2190400 +00:00;F;P
7L;100;2026-03-23 15:25:28.2190400 +00:00;F;P
AT;100;2026-03-23 15:25:28.2190400 +00:00;F;P
MR;100;2026-03-23 15:25:28.2190400 +00:00;F;P
2F;100;2026-03-23 15:25:28.2190400 +00:00;F;P
7E;57;2026-03-23 15:25:28.2190400 +00:00;F;P
QJ;95;2026-03-23 15:25:28.2190400 +00:00;F;P
AAY;100;2026-03-23 15:25:28.2190400 +00:00;F;P
DP;100;2026-03-23 15:25:28.2190400 +00:00;F;P
FE;100;2026-03-23 15:25:28.2190400 +00:00;F;P
IT;100;2026-03-23 15:25:28.2190400 +00:00;F;P
7D;99;2026-03-23 15:25:28.2190400 +00:00;F;P
ASD;100;2026-03-23 15:25:28.2190400 +00:00;F;P
ARI;100;2026-03-23 15:25:28.2190400 +00:00;F;P
UY;99;2026-03-23 15:25:28.2190400 +00:00;F;P
ME;100;2026-03-23 15:25:28.2190400 +00:00;F;P
K2;0;2026-03-23 15:25:28.2190400 +00:00;F;P
PB;12;2026-03-23 15:25:28.2190400 +00:00;F;P
6B;20;2026-03-23 15:25:28.2190400 +00:00;F;M
ADE;0;2026-03-23 15:25:28.2190400 +00:00;F;M
AKG;100;2026-03-23 15:25:28.2190400 +00:00;F;M
BMQ;0;2026-03-23 15:25:28.2190400 +00:00;F;M
APW;80;2026-03-23 15:25:28.2190400 +00:00;F;M
V9;0;2026-03-23 15:25:28.2190400 +00:00;F;M
17;100;2026-03-23 15:25:28.2190400 +00:00;F;M
5L;100;2026-03-23 15:25:28.2190400 +00:00;F;M
ASW;100;2026-03-23 15:25:28.2190400 +00:00;F;M
9J;100;2026-03-23 15:25:28.2190400 +00:00;F;M
F8;100;2026-03-23 15:25:28.2190400 +00:00;F;M
E8;100;2026-03-23 15:25:28.2190400 +00:00;F;M
88;100;2026-03-23 15:25:28.2190400 +00:00;F;M
AYS;100;2026-03-23 15:25:28.2190400 +00:00;F;M
O9;0;2026-03-23 15:25:28.2190400 +00:00;F;M
IM;66;2026-03-23 15:25:28.2190400 +00:00;F;M
AND;0;2026-03-23 15:25:28.2190400 +00:00;F;M
0Q;33;2026-03-23 15:25:28.2190400 +00:00;F;M
AWZ;100;2026-03-23 15:25:28.2190400 +00:00;F;M
AXA;100;2026-03-23 15:25:28.2190400 +00:00;F;M
KJ;100;2026-03-23 15:25:28.2190400 +00:00;F;M
9T;100;2026-03-23 15:25:28.2190400 +00:00;F;M
AJX;100;2026-03-23 15:25:28.2190400 +00:00;F;M
BFX;100;2026-03-23 15:25:28.2190400 +00:00;F;M
CU;0;2026-03-23 15:25:28.2190400 +00:00;F;M
DS;0;2026-03-23 15:25:28.2190400 +00:00;F;M
C8;77;2026-03-23 15:25:28.2190400 +00:00;S;P
KC;56;2026-03-23 15:25:28.2190400 +00:00;S;P
13;17;2026-03-23 15:25:28.2190400 +00:00;S;P
4Y;50;2026-03-23 15:25:28.2190400 +00:00;S;P
4i;100;2026-03-23 15:25:28.2190400 +00:00;S;P
5W;50;2026-03-23 15:25:28.2200510 +00:00;S;P
7Q;0;2026-03-23 15:25:28.2200510 +00:00;S;P
84;84;2026-03-23 15:25:28.2200510 +00:00;S;P
AM;0;2026-03-23 15:25:28.2200510 +00:00;S;P
ASA;85;2026-03-23 15:25:28.2200510 +00:00;S;P
BHQ;100;2026-03-23 15:25:28.2200510 +00:00;S;P
BQ;52;2026-03-23 15:25:28.2200510 +00:00;S;P
CT;70;2026-03-23 15:25:28.2200510 +00:00;S;P
E2;0;2026-03-23 15:25:28.2200510 +00:00;S;P
F2;100;2026-03-23 15:25:28.2200510 +00:00;S;P
FV;26;2026-03-23 15:25:28.2200510 +00:00;S;P
G5;100;2026-03-23 15:25:28.2200510 +00:00;S;P
GA;0;2026-03-23 15:25:28.2200510 +00:00;S;P
GD;7;2026-03-23 15:25:28.2200510 +00:00;S;P
GI;100;2026-03-23 15:25:28.2200510 +00:00;S;P
HD;100;2026-03-23 15:25:28.2200510 +00:00;S;P
HI;33;2026-03-23 15:25:28.2200510 +00:00;S;P
HJ;87;2026-03-23 15:25:28.3057800 +00:00;S;P
HK;75;2026-03-23 15:25:28.3057800 +00:00;S;P
HM;96;2026-03-23 15:25:28.3057800 +00:00;S;P
HX;83;2026-03-23 15:25:28.3057800 +00:00;S;P
JB;0;2026-03-23 15:25:28.3057800 +00:00;S;P
L6;88;2026-03-23 15:25:28.3057800 +00:00;S;P
LU;100;2026-03-23 15:25:28.3057800 +00:00;S;P
MK;100;2026-03-23 15:25:28.3057800 +00:00;S;P
NH;89;2026-03-23 15:25:28.3057800 +00:00;S;P
NK;21;2026-03-23 15:25:28.3057800 +00:00;S;P
NW;100;2026-03-23 15:25:28.3057800 +00:00;S;P
PA;90;2026-03-23 15:25:28.3057800 +00:00;S;P
PT;75;2026-03-23 15:25:28.3057800 +00:00;S;P
QA;93;2026-03-23 15:25:28.3057800 +00:00;S;P
QN;82;2026-03-23 15:25:28.3057800 +00:00;S;P
S7;79;2026-03-23 15:25:28.3057800 +00:00;S;P
SG;88;2026-03-23 15:25:28.3057800 +00:00;S;P
WA;81;2026-03-23 15:25:28.3057800 +00:00;S;P
WB;77;2026-03-23 15:25:28.3057800 +00:00;S;P
53;85;2026-03-23 15:25:28.3057800 +00:00;S;P
6N;100;2026-03-23 15:25:28.3057800 +00:00;S;P
A2;100;2026-03-23 15:25:28.3057800 +00:00;S;P
AYB;80;2026-03-23 15:25:28.3057800 +00:00;S;P
BA;100;2026-03-23 15:25:28.3057800 +00:00;S;P
BBA;100;2026-03-23 15:25:28.3057800 +00:00;S;P
EX;0;2026-03-23 15:25:28.3057800 +00:00;S;P
KH;72;2026-03-23 15:25:28.3057800 +00:00;S;P
SZ;97;2026-03-23 15:25:28.3057800 +00:00;S;P
4O;100;2026-03-23 15:25:28.3057800 +00:00;S;P
U0;100;2026-03-23 15:25:28.3057800 +00:00;S;P
8N;92;2026-03-23 15:25:28.3057800 +00:00;S;P
8n;0;2026-03-23 15:25:28.3057800 +00:00;S;P
BAL;77;2026-03-23 15:25:28.3057800 +00:00;S;P
JU;91;2026-03-23 15:25:28.3057800 +00:00;S;P
8K;50;2026-03-23 15:25:28.3057800 +00:00;S;P
BDJ;100;2026-03-23 15:25:28.3057800 +00:00;S;P
MS;83;2026-03-23 15:25:28.3057800 +00:00;S;P
5A;72;2026-03-23 15:25:28.3057800 +00:00;S;P
AR;100;2026-03-23 15:25:28.3057800 +00:00;S;P
AVZ;99;2026-03-23 15:25:28.3057800 +00:00;S;P
B2;87;2026-03-23 15:25:28.3057800 +00:00;S;P
J3;89;2026-03-23 15:25:28.3057800 +00:00;S;P
0U;91;2026-03-23 15:25:28.3057800 +00:00;S;P
FO;100;2026-03-23 15:25:28.3057800 +00:00;S;P
NM;75;2026-03-23 15:25:28.3057800 +00:00;S;P
T2;92;2026-03-23 15:25:28.3057800 +00:00;S;P
KB;100;2026-03-23 15:25:28.3057800 +00:00;S;P
AET;90;2026-03-23 15:25:28.3057800 +00:00;S;P
IS;57;2026-03-23 15:25:28.3057800 +00:00;S;P
KM;100;2026-03-23 15:25:28.3057800 +00:00;S;P
NF;100;2026-03-23 15:25:28.3057800 +00:00;S;P
6L;3;2026-03-23 15:25:28.3057800 +00:00;S;P
9O;14;2026-03-23 15:25:28.3057800 +00:00;S;P
DK;2;2026-03-23 15:25:28.3057800 +00:00;S;P
I7;1;2026-03-23 15:25:28.3057800 +00:00;S;P
RJ;0;2026-03-23 15:25:28.3057800 +00:00;S;P
TH;14;2026-03-23 15:25:28.3067790 +00:00;S;P
JI;88;2026-03-23 15:25:28.3067790 +00:00;S;P
SY;79;2026-03-23 15:25:28.3067790 +00:00;S;P
0X;80;2026-03-23 15:25:28.3067790 +00:00;S;P
0x;100;2026-03-23 15:25:28.3067790 +00:00;S;P
71;100;2026-03-23 15:25:28.3067790 +00:00;S;P
EA;22;2026-03-23 15:25:28.3067790 +00:00;S;P
WH;77;2026-03-23 15:25:28.3067790 +00:00;S;P
WX;0;2026-03-23 15:25:28.3067790 +00:00;S;P
ATA;83;2026-03-23 15:25:28.3067790 +00:00;S;P
I2;88;2026-03-23 15:25:28.3067790 +00:00;S;P
KA;91;2026-03-23 15:25:28.3067790 +00:00;S;P
APH;93;2026-03-23 15:25:28.3067790 +00:00;S;P
ATU;75;2026-03-23 15:25:28.3067790 +00:00;S;P
AYV;100;2026-03-23 15:25:28.3067790 +00:00;S;P
BV;100;2026-03-23 15:25:28.3067790 +00:00;S;P
E9;100;2026-03-23 15:25:28.3067790 +00:00;S;P
KZ;96;2026-03-23 15:25:28.3067790 +00:00;S;P
BHJ;100;2026-03-23 15:25:28.3067790 +00:00;S;P
AKH;100;2026-03-23 15:25:28.3067790 +00:00;S;P
HKG;100;2026-03-23 15:25:28.3067790 +00:00;S;P
K1;100;2026-03-23 15:25:28.3067790 +00:00;S;P
O4;100;2026-03-23 15:25:28.3067790 +00:00;S;P
SD;93;2026-03-23 15:25:28.3067790 +00:00;S;P
AKY;100;2026-03-23 15:25:28.3067790 +00:00;S;P
ADZ;50;2026-03-23 15:25:28.3067790 +00:00;S;P
PX;100;2026-03-23 15:25:28.3067790 +00:00;S;P
IB;57;2026-03-23 15:25:28.3067790 +00:00;S;P
